User_ID,Session_ID,Date,Traffic_Source,Device_Type,Region,Product_Category,Product_ID,Page_View,Product_View,Add_to_Cart,Checkout,Purchase,Time_On_Page,Bounce_Flag,Payment_Method,Discount,Order_Value,Is_Returning_User
U1212,S124061,2025-05-24,Direct,Mobile,North,Sports,P1197,1,0,0,0,0,12.75,1,UPI,1,0.0,1
U286,S116453,2025-06-25,Affiliate,Mobile,West,Home & Kitchen,P1436,1,0,0,0,0,5.48,1,COD,1,0.0,0
U1220,S140052,2025-04-09,Email,Desktop,West,Fashion,P1323,1,0,0,0,0,21.56,1,COD,0,0.0,0
U9813,S125910,2025-06-12,Paid Ads,Tablet,South,Books,P1259,1,0,0,0,0,11.22,1,UPI,0,0.0,0
U5833,S141226,2025-06-03,Affiliate,Mobile,South,Electronics,P1282,1,0,0,0,0,12.59,1,UPI,0,0.0,0
U13464,S147994,2025-05-14,Direct,Mobile,East,Fashion,P1100,1,1,0,0,0,-1.0,0,Net Banking,0,0.0,1
U2748,S129715,2025-04-19,Organic Search,Mobile,East,Home & Kitchen,P1327,1,0,0,0,0,1.0,1,Wallet,0,0.0,0
U17735,S147891,2025-04-29,Social Media,Desktop,East,Sports,P1342,1,0,0,0,0,7.08,1,Credit Card,1,0.0,1
U363,S143238,2025-06-15,Paid Ads,Mobile,West,Books,P1134,1,0,0,0,0,11.45,1,Debit Card,1,0.0,0
U16060,S130119,2025-02-25,Organic Search,Mobile,South,Electronics,P1153,1,1,0,0,0,72.68,0,Credit Card,0,0.0,1
U543,S102778,2025-06-16,Social Media,Tablet,North,Sports,P1103,1,1,0,0,0,154.07,0,UPI,0,0.0,1
U11773,S103866,2025-03-02,Social Media,Desktop,West,Grocery,P1249,1,1,0,0,0,133.14,0,UPI,0,0.0,1
U5539,S128436,2025-06-29,Organic Search,Mobile,West,Books,P1078,1,1,0,0,0,114.04,0,COD,1,0.0,1
U6521,S105968,2025-03-09,Direct,Mobile,North,Fashion,P1485,1,0,0,0,0,1.0,1,UPI,0,0.0,1
U4492,S114993,2025-05-09,Paid Ads,Mobile,West,Electronics,P1022,1,1,1,0,0,137.48,0,UPI,0,0.0,1
U4108,S104246,2025-04-17,Social Media,Mobile,West,Fashion,P1107,1,1,0,0,0,70.42,0,Wallet,0,0.0,1
U15605,S117303,2025-06-02,Organic Search,mobile,Central,Fashion,P1344,1,1,0,0,0,121.39,0,UPI,1,0.0,1
U17310,S143718,2025-02-20,Paid Ads,Mobile,East,Electronics,P1258,1,1,1,1,1,147.54,0,Debit Card,1,5679.21,1
U9878,S132986,2025-03-15,Organic Search,Mobile,North,Books,P1402,1,0,0,0,0,8.98,1,Net Banking,1,0.0,0
U16400,S101634,2025-02-22,Affiliate,Mobile,South,Grocery,P1077,1,1,0,0,0,116.6,0,Wallet,0,0.0,1
U8525,S104557,2025-01-05,Social Media,Mobile,North,Electronics,P1076,1,0,0,0,0,12.24,1,Net Banking,0,0.0,1
U6083,S142252,2025-03-10,Affiliate,Mobile,Central,Grocery,P1365,1,1,1,1,0,16.05,0,Net Banking,0,0.0,1
U13912,S125543,2025-05-11,Organic Search,Desktop,South,Electronics,P1216,1,0,0,0,0,12.93,1,UPI,0,0.0,1
U17090,S123184,2025-01-28,Direct,Mobile,East,Sports,P1075,1,1,1,1,1,70.59,0,UPI,0,1721.2,0
U17583,S101854,2025-05-10,Organic Search,Mobile,West,Fashion,P1275,1,0,0,0,0,12.09,1,Credit Card,1,0.0,0
U6198,S114717,2025-05-07,Organic Search,Mobile,East,Fashion,P1456,1,1,1,1,0,76.17,0,UPI,1,0.0,1
U5108,S141100,2025-04-21,Email,Mobile,East,Grocery,P1313,1,1,0,0,0,104.05,0,Wallet,1,0.0,1
U14978,S147476,2025-01-26,Social Media,Desktop,East,Books,P1300,1,0,0,0,0,13.31,1,COD,1,0.0,1
U9426,S100624,2025-02-16,Organic Search,Mobile,East,Fashion,P1346,1,1,1,0,0,137.75,0,Wallet,0,0.0,1
U17081,S101395,2025-01-24,Paid Ads,Desktop,East,Electronics,P1113,1,1,1,0,0,83.97,0,Net Banking,1,0.0,1
U4643,S138267,2025-02-02,Paid Ads,Desktop,North,Fashion,P1334,1,1,1,1,0,19.63,0,Wallet,1,0.0,1
U2681,S105117,2025-01-09,Affiliate,Mobile,South,Electronics,P1450,1,0,0,0,0,25.28,1,UPI,0,0.0,1
U14639,S125359,2025-01-29,Social Media,Desktop,West,Home & Kitchen,P1355,1,1,0,0,0,155.35,0,Net Banking,0,0.0,1
U10293,S109061,2025-06-14,Organic Search,Tablet,South,Grocery,P1055,1,1,0,0,0,91.07,0,Credit Card,1,0.0,1
U15347,S130597,2025-03-08,Organic Search,Mobile,North,Electronics,P1075,1,0,0,0,0,11.39,1,UPI,0,0.0,0
U14327,S132044,2025-03-12,Organic Search,Desktop,South,Electronics,P1189,1,1,1,1,1,133.67,0,UPI,1,6831.14,1
U13902,S119857,2025-05-14,Paid Ads,Mobile,North,Fashion,P1017,1,1,0,0,0,148.15,0,Wallet,0,0.0,1
U16160,S145624,2025-05-18,Organic Search,Desktop,South,Home & Kitchen,P1304,1,0,0,0,0,14.11,1,UPI,0,0.0,1
U6917,S141615,2025-05-31,Email,Mobile,South,Fashion,P1376,1,1,0,0,0,104.38,0,COD,1,0.0,0
U8677,S147113,2025-01-03,Social Media,Desktop,South,Grocery,P1450,1,1,1,1,0,45.2,0,COD,1,0.0,0
U11873,S128025,2025-01-27,Paid Ads,Desktop,South,Electronics,P1231,1,1,0,0,0,86.27,0,Credit Card,0,0.0,0
U14985,S112995,2025-05-06,Organic Search,Mobile,South,Grocery,P1157,1,1,1,0,0,104.08,0,Wallet,1,0.0,0
U9116,S100013,2025-01-07,Social Media,Desktop,East,Home & Kitchen,P1414,1,0,0,0,0,17.24,1,UPI,0,0.0,1
U11401,S128086,2025-02-17,Direct,Mobile,South,Grocery,P1083,1,1,1,1,0,144.67,0,COD,0,0.0,1
U7855,S147635,2025-02-15,Paid Ads,Mobile,West,Electronics,P1191,1,0,0,0,0,7.26,1,Credit Card,0,0.0,0
U2227,S109116,2025-04-22,Organic Search,Mobile,North,Fashion,P1020,1,1,0,0,0,61.49,0,Net Banking,1,0.0,1
U13525,S146894,2025-03-29,Organic Search,Desktop,West,Fashion,P1209,1,0,0,0,0,12.22,1,Wallet,0,0.0,0
U15732,S132124,2025-05-08,Paid Ads,Desktop,Central,Beauty,P1359,1,0,0,0,0,14.48,1,Debit Card,1,0.0,1
U8197,S138527,2025-06-02,Social Media,Desktop,Central,Beauty,P1319,1,0,0,0,0,6.06,1,Credit Card,1,0.0,1
U15761,S137066,2025-01-12,Paid Ads,Desktop,South,Fashion,P1268,1,1,0,0,0,190.44,0,Credit Card,0,0.0,1
U1736,S108540,2025-06-14,Affiliate,Mobile,South,Electronics,P1364,1,1,0,0,0,74.15,0,UPI,0,0.0,1
U5302,S102830,2025-02-07,Paid Ads,Mobile,Central,Fashion,P1051,1,1,0,0,0,90.82,0,COD,0,0.0,1
U17593,S135222,2025-02-07,Paid Ads,Mobile,Central,Electronics,P1224,1,1,0,0,0,97.86,0,UPI,0,0.0,1
U4109,S114029,2025-01-16,Organic Search,Desktop,West,Sports,P1111,1,1,1,1,1,131.78,0,UPI,0,2897.45,1
U12584,S112020,2025-04-20,Direct,Desktop,North,Electronics,P1201,1,1,1,1,1,52.05,0,Wallet,0,7019.95,1
U2254,S105359,2025-02-22,Paid Ads,Mobile,East,Electronics,P1199,1,1,0,0,0,52.06,0,UPI,1,0.0,1
U1291,S109079,2025-06-15,Direct,Desktop,West,Home & Kitchen,P1452,1,0,0,0,0,22.57,1,UPI,0,0.0,0
U10754,S113243,2025-04-23,Organic Search,Desktop,West,Fashion,P1384,1,1,0,0,0,83.19,0,Credit Card,0,0.0,0
U9986,S107960,2025-06-22,Paid Ads,Desktop,East,Sports,P1243,1,1,0,0,0,133.29,0,Credit Card,0,0.0,1
U12934,S104596,2025-05-06,Affiliate,Mobile,South,Sports,P1343,1,0,0,0,0,9.27,1,UPI,0,0.0,0
U9896,S148025,2025-06-23,Direct,Desktop,South,Beauty,P1164,1,0,0,0,0,16.13,1,COD,1,0.0,1
U3948,S106000,2025-03-02,Social Media,Desktop,South,Fashion,P1067,1,0,0,0,0,10.1,1,Wallet,1,0.0,1
U13349,S132894,2025-04-25,Social Media,Mobile,West,Home & Kitchen,P1140,1,1,1,1,0,128.29,0,Wallet,1,0.0,0
U15524,S145459,2025-03-17,Paid Ads,Mobile,East,Electronics,P1031,1,1,1,0,0,85.91,0,Credit Card,0,0.0,1
U279,S109754,2025-05-23,Direct,Mobile,North,Electronics,P1076,1,1,0,0,0,87.59,0,Credit Card,1,0.0,1
U14588,S115427,2025-04-30,Social Media,Mobile,East,Fashion,P1215,1,1,1,0,0,92.83,0,COD,1,0.0,0
U16088,S127541,2025-04-27,Social Media,Mobile,East,Books,P1168,1,1,0,0,0,21.61,0,UPI,0,0.0,0
U14021,S127423,2025-04-09,Social Media,Mobile,South,Electronics,P1249,1,0,0,0,0,1.0,1,Debit Card,0,0.0,0
U14969,S120812,2025-03-31,Paid Ads,Mobile,West,Grocery,P1314,1,1,1,0,0,102.88,0,UPI,1,0.0,0
U12580,S132716,2025-04-15,Paid Ads,Desktop,North,Grocery,P1292,1,1,1,1,1,84.4,0,UPI,0,724.14,1
U2509,S136814,2025-01-19,Organic Search,Tablet,East,Beauty,P1027,1,0,0,0,0,19.01,1,UPI,0,0.0,1
U9161,S133194,2025-03-03,Direct,Desktop,West,Beauty,P1077,1,1,0,0,0,69.44,0,UPI,0,0.0,1
U11145,S119735,2025-02-02,Organic Search,Mobile,Central,Fashion,P1297,1,1,0,0,0,203.8,0,Credit Card,0,0.0,1
U12399,S119086,2025-01-01,Social Media,Desktop,West,Beauty,P1489,1,0,0,0,0,22.94,1,COD,0,0.0,0
U5948,S123066,2025-01-06,Social Media,Mobile,South,Sports,P1002,1,1,1,1,0,98.33,0,COD,1,0.0,1
U1902,S148826,2025-05-26,Email,Desktop,West,Electronics,P1306,1,1,1,1,1,133.73,0,Credit Card,0,6093.08,0
U10936,S106171,2025-05-09,Organic Search,Desktop,North,Beauty,P1060,1,1,1,1,1,111.66,0,UPI,1,620.59,0
U4801,S107522,2025-02-15,Social Media,Tablet,West,Beauty,P1073,1,0,0,0,0,3.34,1,UPI,0,0.0,1
U15363,S139474,2025-05-24,Social Media,Mobile,North,Home & Kitchen,P1329,1,0,0,0,0,15.92,1,UPI,0,0.0,0
U15302,S137703,2025-03-09,Email,Tablet,South,Home & Kitchen,P1102,1,0,0,0,0,1.0,1,COD,0,0.0,1
U10683,S148385,2025-01-15,Social Media,Mobile,West,Fashion,P1129,1,0,0,0,0,13.04,1,Net Banking,1,0.0,0
U879,S123085,2025-06-20,Social Media,Mobile,West,Fashion,P1269,1,1,1,1,1,104.02,0,Credit Card,0,678.66,1
U16139,S125371,2025-06-22,Organic Search,Desktop,North,Electronics,P1216,1,1,0,0,0,123.14,0,Credit Card,1,0.0,1
U14809,S103550,2025-02-21,Social Media,Mobile,South,Sports,P1424,1,0,0,0,0,18.1,1,Debit Card,1,0.0,0
U14637,S137608,2025-01-25,Organic Search,Desktop,West,Fashion,P1200,1,0,0,0,0,13.93,1,COD,0,0.0,1
U6616,S104828,2025-04-20,Social Media,Mobile,East,Home & Kitchen,P1224,1,1,0,0,0,110.08,0,UPI,0,0.0,0
U12996,S119150,2025-03-17,Email,Mobile,West,Books,P1123,1,1,1,0,0,76.79,0,Debit Card,1,0.0,0
U4908,S144480,2025-03-18,Organic Search,Mobile,West,Books,P1283,1,1,0,0,0,80.3,0,UPI,0,0.0,1
U14744,S101058,2025-01-04,Paid Ads,Mobile,Central,Fashion,P1485,1,0,0,0,0,6.62,1,UPI,1,0.0,1
U6306,S126961,2025-02-03,Organic Search,Desktop,North,Sports,P1271,1,1,1,0,0,150.94,0,Credit Card,1,0.0,1
U296,S123422,2025-01-07,Organic Search,Tablet,South,Fashion,P1096,1,0,0,0,0,14.64,1,COD,1,0.0,0
U10333,S119085,2025-06-21,Affiliate,Mobile,Central,Beauty,P1433,1,1,0,0,0,-1.0,0,Debit Card,0,0.0,1
U12357,S149858,2025-03-24,Email,Mobile,South,Beauty,P1182,1,1,0,0,0,82.07,0,Wallet,1,0.0,0
U13239,S127864,2025-03-01,Organic Search,Desktop,South,Electronics,P1384,1,1,0,0,0,181.68,0,UPI,1,0.0,1
U11810,S127812,2025-05-01,Paid Ads,Mobile,South,Beauty,P1205,1,1,1,1,0,138.14,0,COD,0,0.0,0
U13568,S129861,2025-03-21,Paid Ads,Mobile,North,Beauty,P1022,1,1,0,0,0,53.38,0,UPI,1,0.0,1
U908,S104449,2025-03-02,Social Media,Mobile,North,Electronics,P1125,1,1,0,0,0,118.37,0,Debit Card,1,0.0,1
U1958,S125942,2025-02-24,Paid Ads,Mobile,North,Beauty,P1165,1,0,0,0,0,4.13,1,COD,0,0.0,1
U15555,S100318,2025-03-26,Affiliate,Mobile,South,Beauty,P1230,1,1,0,0,0,83.65,0,Credit Card,0,0.0,0
U8086,S121396,2025-05-29,Direct,Mobile,East,Fashion,P1255,1,0,0,0,0,4.75,1,Debit Card,1,0.0,1
U928,S117216,2025-02-22,Social Media,Mobile,East,Fashion,P1142,1,1,0,0,0,114.61,0,UPI,0,0.0,1
U6137,S133553,2025-06-13,Organic Search,Desktop,Central,Electronics,P1482,1,0,0,0,0,15.01,1,COD,0,0.0,1
U8720,S139618,2025-04-20,Email,Mobile,,Home & Kitchen,P1203,1,0,0,0,0,10.55,1,UPI,1,0.0,1
U13610,S117122,2025-03-25,Direct,Desktop,South,Electronics,P1430,1,1,0,0,0,11.06,0,Credit Card,1,0.0,1
U15523,S138998,2025-02-08,Organic Search,Tablet,West,Beauty,P1414,1,1,0,0,0,172.59,0,UPI,1,0.0,1
U8221,S124396,2025-02-18,Organic Search,Tablet,North,Beauty,P1208,1,0,0,0,0,6.05,1,Credit Card,0,0.0,0
U7834,S123356,2025-01-25,Social Media,Desktop,West,Sports,P1123,1,1,1,1,1,108.69,0,COD,1,1820.29,0
U15836,S103712,2025-04-21,Affiliate,Desktop,North,Fashion,P1360,1,0,0,0,0,6.46,1,UPI,0,0.0,1
U6660,S118470,2025-04-06,Organic Search,Desktop,South,Home & Kitchen,P1296,1,1,1,1,1,99.36,0,UPI,0,2690.57,0
U2249,S102865,2025-01-23,Social Media,Mobile,West,Home & Kitchen,P1470,1,1,0,0,0,20.54,0,Credit Card,0,0.0,1
U12344,S125377,2025-05-18,Social Media,Mobile,West,Home & Kitchen,P1039,1,1,1,1,1,71.83,0,UPI,1,2435.51,0
U8237,S132621,2025-04-06,Organic Search,Tablet,North,Electronics,P1427,1,0,0,0,0,12.59,1,UPI,1,0.0,0
U17213,S126770,2025-02-09,Email,Mobile,South,Electronics,P1426,1,0,0,0,0,7.95,1,COD,0,0.0,0
U9162,S139308,2025-06-07,Paid Ads,Desktop,West,Home & Kitchen,P1427,1,1,0,0,0,106.99,0,Net Banking,1,0.0,1
U7896,S127467,2025-02-17,Social Media,Mobile,North,Fashion,P1234,1,0,0,0,0,3.42,1,Credit Card,1,0.0,1
U9390,S144991,2025-04-17,Direct,Mobile,South,Fashion,P1371,1,1,1,0,0,101.65,0,UPI,0,0.0,1
U4582,S101823,2025-03-21,Organic Search,Mobile,East,Grocery,P1126,1,0,0,0,0,20.17,1,UPI,1,0.0,0
U17045,S145443,2025-06-29,Direct,Desktop,Central,Sports,P1052,1,1,1,0,0,89.85,0,Wallet,0,0.0,0
U7096,S118892,2025-02-03,Paid Ads,Mobile,West,Beauty,P1307,1,0,0,0,0,12.79,1,Net Banking,0,0.0,1
U2248,S109903,2025-04-20,Social Media,Mobile,East,Home & Kitchen,P1039,1,0,0,0,0,13.01,1,Debit Card,0,0.0,1
U1639,S108910,2025-01-03,Social Media,Mobile,West,Sports,P1367,1,0,0,0,0,22.58,1,Net Banking,0,0.0,0
U921,S135333,2025-05-30,Paid Ads,Mobile,West,Beauty,P1293,1,0,0,0,0,16.83,1,UPI,1,0.0,1
U17967,S149681,2025-04-07,Email,Tablet,West,Books,P1298,1,1,0,0,0,114.93,0,Credit Card,0,0.0,0
U15168,S107485,2025-02-24,Organic Search,Mobile,West,Electronics,P1107,1,1,0,0,0,122.38,0,COD,1,0.0,0
U4638,S105510,2025-03-23,Organic Search,Desktop,South,Sports,P1480,1,1,0,0,0,46.57,0,UPI,0,0.0,1
U14250,S116457,2025-03-05,Direct,Mobile,South,Grocery,P1448,1,1,1,1,1,118.3,0,Wallet,0,763.94,0
U6810,S130535,2025-01-10,Organic Search,Mobile,West,Electronics,P1384,1,1,0,0,0,63.3,0,Wallet,0,0.0,0
U3107,S108280,2025-03-12,Organic Search,Mobile,West,Fashion,P1367,1,0,0,0,0,18.8,1,UPI,1,0.0,1
U13358,S139989,2025-03-17,Paid Ads,Mobile,South,Electronics,P1422,1,0,0,0,0,4.85,1,Net Banking,1,0.0,1
U6633,S128450,2025-06-11,Organic Search,Mobile,East,Fashion,P1309,1,0,0,0,0,11.35,1,UPI,0,0.0,1
U4773,S116036,2025-04-29,Organic Search,Mobile,East,Books,P1436,1,1,0,0,0,86.12,0,COD,0,0.0,0
U16164,S114136,2025-06-06,Paid Ads,Desktop,East,Fashion,P1092,1,1,1,1,0,28.45,0,Credit Card,0,0.0,0
U11844,S121392,2025-04-14,Direct,Desktop,Central,Fashion,P1377,1,0,0,0,0,7.63,1,COD,1,0.0,0
U8303,S104706,2025-05-07,Paid Ads,Mobile,West,Electronics,P1181,1,0,0,0,0,13.1,1,Credit Card,0,0.0,1
U8555,S149643,2025-06-22,Direct,Mobile,North,Beauty,P1267,1,1,1,1,0,44.92,0,UPI,0,0.0,0
U9252,S116027,2025-04-25,Paid Ads,Mobile,South,Fashion,P1259,1,0,0,0,0,23.28,1,UPI,1,0.0,1
U2171,S109691,2025-03-17,Paid Ads,Desktop,West,Sports,P1083,1,1,1,0,0,102.88,0,UPI,1,0.0,0
U15705,S125137,2025-04-12,Organic Search,Mobile,West,Sports,P1484,1,0,0,0,0,15.19,1,Credit Card,1,0.0,1
U15677,S124043,2025-06-25,Social Media,Mobile,North,Sports,P1273,1,0,0,0,0,11.1,1,UPI,0,0.0,0
U16399,S110513,2025-01-22,Organic Search,Mobile,East,Electronics,P1454,1,1,0,0,0,88.86,0,UPI,1,0.0,0
U1605,S112358,2025-04-19,Direct,Desktop,Central,Electronics,P1282,1,0,0,0,0,11.65,1,Debit Card,0,0.0,1
U5082,S130917,2025-06-13,Organic Search,Mobile,South,Books,P1167,1,1,0,0,0,68.51,0,UPI,0,0.0,0
U12390,S110186,2025-05-06,Paid Ads,Mobile,South,Home & Kitchen,P1003,1,1,0,0,0,78.28,0,COD,0,0.0,0
U15697,S102004,2025-01-05,Direct,Tablet,East,Fashion,P1031,1,1,1,0,0,122.83,0,Credit Card,0,0.0,1
U13985,S145015,2025-02-12,Paid Ads,Desktop,South,Sports,P1051,1,0,0,0,0,6.07,1,UPI,1,0.0,0
U10558,S105649,2025-04-18,Paid Ads,Desktop,West,Grocery,P1008,1,1,0,0,0,90.74,0,Net Banking,1,0.0,0
U13079,S121609,2025-05-30,Email,Mobile,East,Sports,P1472,1,1,0,0,0,132.54,0,Debit Card,0,0.0,1
U10227,S144046,2025-03-31,Social Media,Mobile,West,Electronics,P1243,1,0,0,0,0,7.7,1,Wallet,0,0.0,0
U9523,S129611,2025-05-31,Social Media,Desktop,West,Fashion,P1404,1,1,0,0,0,123.94,0,UPI,0,0.0,1
U13237,S121105,2025-04-05,Organic Search,Desktop,North,Grocery,P1005,1,0,0,0,0,5.21,1,COD,1,0.0,1
U6016,S148277,2025-06-18,Direct,Tablet,Central,Home & Kitchen,P1222,1,1,0,0,0,100.27,0,UPI,0,0.0,0
U11757,S104796,2025-04-18,Organic Search,Mobile,West,Fashion,P1451,1,0,0,0,0,2.84,1,Debit Card,1,0.0,0
U4937,S121068,2025-05-16,Organic Search,Mobile,Central,Grocery,P1113,1,1,0,0,0,61.18,0,Credit Card,0,0.0,1
U17806,S129562,2025-06-19,Organic Search,Desktop,South,Sports,P1060,1,0,0,0,0,14.72,1,Debit Card,1,0.0,1
U16581,S144505,2025-02-27,Paid Ads,Tablet,Central,Fashion,P1119,1,1,0,0,0,73.65,0,Debit Card,0,0.0,1
U4485,S110864,2025-02-19,Affiliate,Mobile,West,Electronics,P1478,1,0,0,0,0,19.28,1,UPI,0,0.0,1
U8198,S116971,2025-02-06,Organic Search,Desktop,East,Grocery,P1197,1,1,0,0,0,120.75,0,UPI,0,0.0,0
U5795,S102313,2025-05-08,Direct,Mobile,West,Fashion,P1160,1,1,1,0,0,104.42,0,UPI,1,0.0,1
U10493,S111314,2025-04-25,Paid Ads,Mobile,North,Books,P1242,1,0,0,0,0,6.97,1,Debit Card,1,0.0,0
U8552,S107804,2025-03-02,Direct,Desktop,West,Fashion,P1155,1,1,0,0,0,22.59,0,COD,1,0.0,0
U6268,S109436,2025-04-26,Organic Search,Desktop,East,Grocery,P1178,1,1,1,0,0,27.74,0,UPI,1,0.0,1
U7114,S120752,2025-01-13,Organic Search,Desktop,North,Home & Kitchen,P1132,1,1,0,0,0,165.05,0,Wallet,0,0.0,0
U11831,S138892,2025-04-02,Direct,Mobile,West,Fashion,P1132,1,1,1,0,0,116.96,0,Debit Card,0,0.0,1
U9604,S108238,2025-04-01,Organic Search,Desktop,West,Grocery,P1190,1,0,0,0,0,5.25,1,UPI,1,0.0,0
U2607,S107133,2025-05-27,Social Media,Desktop,Central,Electronics,P1141,1,1,0,0,0,101.95,0,Credit Card,0,0.0,1
U13683,S140358,2025-04-13,Direct,Mobile,West,Beauty,P1268,1,0,0,0,0,17.26,1,UPI,0,0.0,0
U7224,S121113,2025-02-06,Direct,Mobile,East,Home & Kitchen,P1350,1,1,1,0,0,46.44,0,Debit Card,1,0.0,1
U6812,S112106,2025-03-20,Organic Search,Mobile,South,Beauty,P1025,1,1,0,0,0,119.33,0,Debit Card,1,0.0,0
U12121,S133421,2025-01-20,Organic Search,Desktop,South,Home & Kitchen,P1032,1,1,0,0,0,106.3,0,UPI,1,0.0,1
U8975,S126274,2025-01-27,Paid Ads,Mobile,South,Electronics,P1331,1,1,0,0,0,135.25,0,Credit Card,1,0.0,0
U2455,S130745,2025-01-14,Paid Ads,Desktop,Central,Fashion,P1222,1,1,1,1,1,5.0,0,Net Banking,1,1519.21,1
U1598,S126474,2025-06-04,Organic Search,Mobile,East,Sports,P1042,1,0,0,0,0,1.44,1,UPI,1,0.0,0
U10346,S110206,2025-02-16,Paid Ads,Desktop,Central,Sports,P1133,1,1,0,0,0,108.29,0,Debit Card,0,0.0,1
U6075,S112467,2025-04-14,Organic Search,Mobile,,Grocery,P1067,1,0,0,0,0,19.76,1,UPI,1,0.0,0
U14205,S134655,2025-06-21,Affiliate,Mobile,West,Books,P1245,1,1,1,0,0,47.96,0,UPI,0,0.0,0
U14941,S130238,2025-03-22,Organic Search,Tablet,East,Grocery,P1452,1,1,0,0,0,154.49,0,Credit Card,0,0.0,0
U6154,S121729,2025-03-14,Organic Search,Desktop,North,Books,P1391,1,1,0,0,0,76.4,0,UPI,1,0.0,0
U6954,S142987,2025-04-20,Social Media,Tablet,South,Electronics,P1038,1,1,0,0,0,142.36,0,UPI,1,0.0,0
U8924,S149829,2025-03-14,Social Media,Desktop,Central,Sports,P1205,1,1,0,0,0,69.49,0,Debit Card,0,0.0,0
U87,S135474,2025-03-15,Organic Search,Mobile,West,Fashion,P1372,1,0,0,0,0,9.72,1,Credit Card,1,0.0,1
U6107,S125476,2025-06-28,Paid Ads,Mobile,North,Electronics,P1211,1,1,1,0,0,114.99,0,UPI,1,0.0,0
U17313,S110106,2025-06-16,Organic Search,Mobile,West,Home & Kitchen,P1001,1,1,0,0,0,108.01,0,UPI,1,0.0,0
U4869,S105763,2025-05-26,Paid Ads,Mobile,South,Beauty,P1321,1,0,0,0,0,19.32,1,COD,1,0.0,1
U4722,S141384,2025-06-03,Direct,Mobile,South,Home & Kitchen,P1188,1,1,0,0,0,108.34,0,UPI,0,0.0,1
U888,S136268,2025-04-14,Social Media,Mobile,Central,Electronics,P1335,1,0,0,0,0,13.02,1,Debit Card,1,0.0,0
U6844,S147589,2025-04-01,Direct,Mobile,East,Beauty,P1273,1,0,0,0,0,18.08,1,Credit Card,0,0.0,1
U6834,S138147,2025-03-14,Paid Ads,Mobile,West,Books,P1064,1,1,1,0,0,93.22,0,Net Banking,0,0.0,0
U11299,S143997,2025-02-20,Direct,Tablet,West,Grocery,P1324,1,0,0,0,0,18.85,1,Credit Card,1,0.0,0
U16149,S142471,2025-02-03,Social Media,Mobile,South,Electronics,P1471,1,0,0,0,0,15.37,1,Credit Card,1,0.0,0
U13597,S109115,2025-05-31,Direct,Desktop,North,Books,P1281,1,1,0,0,0,69.15,0,Debit Card,1,0.0,0
U3720,S131597,2025-04-24,Direct,Desktop,North,Books,P1344,1,1,0,0,0,45.8,0,Debit Card,0,0.0,0
U15929,S117131,2025-01-01,Direct,Tablet,East,Beauty,P1219,1,0,0,0,0,13.6,1,COD,1,0.0,1
U4869,S105763,2025-05-26,Paid Ads,Mobile,South,Beauty,P1321,1,0,0,0,0,19.32,1,COD,1,0.0,1
U6452,S148853,2025-05-04,Paid Ads,Mobile,North,Electronics,P1011,1,0,0,0,0,2.06,1,UPI,1,0.0,1
U11783,S124803,2025-05-16,Social Media,Mobile,Central,Electronics,P1070,1,1,1,0,0,123.19,0,Wallet,0,0.0,1
U5303,S149901,2025-01-28,Organic Search,Desktop,West,Fashion,P1167,1,1,0,0,0,10.38,0,UPI,0,0.0,1
U1699,S114955,2025-04-30,Organic Search,Desktop,Central,Electronics,P1201,1,0,0,0,0,17.34,1,COD,0,0.0,0
U13897,S129883,2025-02-16,Direct,Mobile,South,Fashion,P1292,1,1,0,0,0,138.87,0,Debit Card,0,0.0,1
U10825,S136239,2025-01-04,Organic Search,Mobile,North,Home & Kitchen,P1439,1,1,1,1,0,151.12,0,COD,0,0.0,1
U100,S123114,2025-06-05,Affiliate,Desktop,North,Beauty,P1453,1,0,0,0,0,14.74,1,UPI,1,0.0,0
U5872,S114092,2025-04-09,Organic Search,Mobile,South,Fashion,P1095,1,0,0,0,0,11.23,1,UPI,1,0.0,0
U3907,S141652,2025-03-20,Paid Ads,Desktop,East,Fashion,P1136,1,0,0,0,0,16.63,1,Debit Card,1,0.0,1
U624,S147866,2025-05-21,Direct,Mobile,West,Home & Kitchen,P1214,1,1,1,0,0,87.32,0,COD,0,0.0,1
U2385,S111578,2025-02-25,Direct,Mobile,North,Grocery,P1459,1,0,0,0,0,11.81,1,Debit Card,1,0.0,1
U4524,S116313,2025-02-16,Email,Desktop,South,Electronics,P1193,1,0,0,0,0,15.47,1,COD,1,0.0,0
U11396,S116531,2025-03-10,Paid Ads,Mobile,West,Fashion,P1216,1,0,0,0,0,1.0,1,UPI,1,0.0,0
U13541,S124054,2025-05-19,Organic Search,Desktop,East,Home & Kitchen,P1124,1,1,0,0,0,157.35,0,Debit Card,0,0.0,1
U12171,S114170,2025-02-26,Paid Ads,Mobile,North,Electronics,P1397,1,0,0,0,0,10.05,1,UPI,0,0.0,0
U1376,S147087,2025-03-31,Email,Desktop,West,Home & Kitchen,P1015,1,0,0,0,0,15.45,1,Debit Card,0,0.0,1
U3147,S118164,2025-03-04,Email,Mobile,South,Grocery,P1130,1,1,0,0,0,-1.0,0,Net Banking,0,0.0,0
U9877,S146390,2025-05-03,Direct,Tablet,South,Beauty,P1068,1,1,1,1,0,98.76,0,UPI,0,0.0,0
